inner_sop_minus_0.139m_from_sp,30202320000
inner_sop_minus_0.130m_from_sp,36046320000
inner_sop_minus_0.120m_from_sp,43113360000
inner_sop_minus_0.111m_from_sp,53424240000
inner_sop_minus_0.101m_from_sp,62681520000
inner_sop_minus_0.091m_from_sp,75269280000
inner_sop_minus_0.081m_from_sp,88214160000
inner_sop_minus_0.072m_from_sp,104893680000
inner_sop_minus_0.062m_from_sp,127798800000
inner_sop_minus_0.054m_from_sp,153069120000
inner_sop_minus_0.045m_from_sp,189211920000
inner_sop_minus_0.037m_from_sp,226191360000
inner_sop_minus_0.029m_from_sp,273546000000
inner_sop_minus_0.022m_from_sp,324502320000
inner_sop_minus_0.016m_from_sp,398630400000
inner_sop_minus_0.011m_from_sp,477868800000
inner_sop_minus_0.007m_from_sp,556519680000
inner_sop_minus_0.004m_from_sp,609353280000
inner_sop_plus_0.004m_from_sp,753953760000
inner_sop_plus_0.018m_from_sp,824293440000
inner_sop_plus_0.037m_from_sp,831389520000
inner_sop_plus_0.060m_from_sp,806403120000
inner_sop_plus_0.088m_from_sp,727964400000
inner_sop_plus_0.120m_from_sp,672363840000
inner_sop_plus_0.154m_from_sp,640539120000
inner_sop_plus_0.191m_from_sp,613993440000
inner_sop_plus_0.229m_from_sp,565945680000
inner_sop_plus_0.267m_from_sp,535943280000
inner_sop_plus_0.306m_from_sp,493408320000
inner_sop_plus_0.343m_from_sp,447211680000
inner_sop_plus_0.380m_from_sp,397337760000
inner_sop_plus_0.414m_from_sp,356702160000
inner_sop_plus_0.448m_from_sp,307562160000
inner_sop_plus_0.486m_from_sp,366381600000
inner_sop_plus_0.534m_from_sp,337765920000
inner_sop_plus_0.582m_from_sp,226156800000
outer_sop_minus_0.068m_from_sp,20394960000
outer_sop_minus_0.063m_from_sp,21115680000
outer_sop_minus_0.058m_from_sp,25879200000
outer_sop_minus_0.053m_from_sp,30274080000
outer_sop_minus_0.048m_from_sp,34179120000
outer_sop_minus_0.044m_from_sp,42531600000
outer_sop_minus_0.039m_from_sp,54297840000
outer_sop_minus_0.034m_from_sp,66742560000
outer_sop_minus_0.030m_from_sp,88330320000
outer_sop_minus_0.025m_from_sp,111106080000
outer_sop_minus_0.021m_from_sp,131774160000
outer_sop_minus_0.017m_from_sp,168800400000
outer_sop_minus_0.013m_from_sp,203192400000
outer_sop_minus_0.010m_from_sp,227117280000
outer_sop_minus_0.007m_from_sp,269009040000
outer_sop_minus_0.005m_from_sp,316021440000
outer_sop_minus_0.003m_from_sp,356361840000
outer_sop_minus_0.002m_from_sp,378238320000
outer_sop_plus_0.002m_from_sp,431726400000
outer_sop_plus_0.008m_from_sp,488819280000
outer_sop_plus_0.017m_from_sp,482204880000
outer_sop_plus_0.028m_from_sp,466015200000
outer_sop_plus_0.040m_from_sp,443487840000
outer_sop_plus_0.055m_from_sp,357695280000
outer_sop_plus_0.071m_from_sp,326017440000
outer_sop_plus_0.088m_from_sp,300185760000
outer_sop_plus_0.107m_from_sp,267800400000
outer_sop_plus_0.127m_from_sp,253464000000
outer_sop_plus_0.148m_from_sp,256808880000
outer_sop_plus_0.169m_from_sp,248125680000
outer_sop_plus_0.191m_from_sp,251607120000
outer_sop_plus_0.214m_from_sp,248060400000
outer_sop_plus_0.236m_from_sp,244897920000
outer_sop_plus_0.259m_from_sp,227441040000
outer_sop_plus_0.282m_from_sp,199288800000
outer_sop_plus_0.304m_from_sp,147187920000
